DMS_id,best_target,max_pident,qcov_pct,evalue,bitscore,uniform_auroc
NP_004355.2,GCN4_YEAST_Staller_2018,35.714285714285715,15.64245810055866,0.0005112906138083178,12.961648941040039,
NP_004357.3,,0.0,0.0,,0.0,0.9875
NP_004362.2,,0.0,0.0,,0.0,0.9865196078431373
NP_004367.2,,0.0,0.0,,0.0,
NP_004378.1,NKX31_HUMAN_Tsuboyama_2023_2L9R,69.81132075471699,16.358024691358025,6.489200614737296e-21,68.56145477294922,0.9814814814814815
NP_004388.2,,0.0,0.0,,0.0,
NP_004399.2,,0.0,0.0,,0.0,0.889795918367347
NP_004416.2,,0.0,0.0,,0.0,0.96875
NP_004420.1,,0.0,0.0,,0.0,1.0
NP_004422.2,SRC_HUMAN_Ahler_2019,43.83116883116883,32.88934426229508,3.71565030964873e-69,227.1241455078125,1.0
NP_004429.1,SRC_HUMAN_Ahler_2019,46.84014869888476,28.29614604462475,6.507666536395424e-70,229.5802001953125,
NP_004435.3,ERBB2_HUMAN_Elazar_2016,38.888888888888886,36.06889564336373,4.495744742956848e-64,210.4237060546875,0.9961685823754789
NP_004437.2,,0.0,0.0,,0.0,0.9444444444444444
NP_004439.2,ERBB2_HUMAN_Elazar_2016,100.0,100.0,0.0,3000.199462890625,0.8947368421052632
NP_004443.3,PPARG_HUMAN_Majithia_2016,26.01156069364162,34.645669291338585,1.278651353322046e-07,24.342618942260742,
NP_004444.2,,0.0,0.0,,0.0,0.9
NP_004447.2,,0.0,0.0,,0.0,0.9946524064171123
NP_004449.1,,0.0,0.0,,0.0,
NP_004454.2,,0.0,0.0,,0.0,1.0
NP_004456.1,,0.0,0.0,,0.0,
NP_004472.1,,0.0,0.0,,0.0,
NP_004473.2,,0.0,0.0,,0.0,
NP_004475.1,,0.0,0.0,,0.0,0.5161290322580645
NP_004482.4,RASK_HUMAN_Weng_2022_abundance,31.52173913043478,6.404269513008673,0.0004166970402745755,11.42574405670166,
NP_004484.1,,0.0,0.0,,0.0,0.925
NP_004510.1,,0.0,0.0,,0.0,0.9840686274509804
NP_004512.1,,0.0,0.0,,0.0,
NP_004513.1,,0.0,0.0,,0.0,1.0
NP_004514.2,,0.0,0.0,,0.0,0.9264705882352942
NP_004517.2,,0.0,0.0,,0.0,1.0
NP_004521.1,,0.0,0.0,,0.0,
NP_004526.1,,0.0,0.0,,0.0,
NP_004532.1,,0.0,0.0,,0.0,
NP_004535.1,,0.0,0.0,,0.0,
NP_004541.1,,0.0,0.0,,0.0,
NP_004542.1,,0.0,0.0,,0.0,
NP_004551.2,ANCSZ_Hobbs_2022,38.26714801444043,31.495227995758217,1.1253657286092832e-48,159.2925567626953,0.797142857142857
NP_004553.2,PRKN_HUMAN_Clausen_2023,100.0,100.0,0.0,1123.8150634765625,0.9349112426035503
NP_004555.1,,0.0,0.0,,0.0,
NP_004563.2,,0.0,0.0,,0.0,0.95
NP_004571.2,RASK_HUMAN_Weng_2022_abundance,33.93939393939394,80.09049773755656,9.346805482273804e-22,71.34490203857422,1.0
NP_004577.1,MET_HUMAN_Estevam_2023,28.440366972477065,29.72972972972973,2.092770881261026e-21,69.36074829101562,1.0
NP_004580.1,,0.0,0.0,,0.0,
NP_004586.2,,0.0,0.0,,0.0,1.0
NP_004587.1,,0.0,0.0,,0.0,
NP_004599.2,,0.0,0.0,,0.0,
NP_004603.1,RAF1_HUMAN_Zinkus-Boltz_2019,37.696335078534034,41.94831013916501,1.0397698726832027e-18,60.84317398071289,1.0
NP_004605.4,,0.0,0.0,,0.0,0.9523809523809523
NP_004612.2,,0.0,0.0,,0.0,0.8625
NP_004616.2,,0.0,0.0,,0.0,
NP_004619.3,,0.0,0.0,,0.0,0.9375
NP_004620.1,,0.0,0.0,,0.0,1.0
NP_004628.4,RASK_HUMAN_Weng_2022_abundance,34.75609756097561,81.64251207729468,1.110151480399062e-27,90.60607147216797,
NP_004637.1,,0.0,0.0,,0.0,0.9416413373860182
NP_004647.1,,0.0,0.0,,0.0,1.0
NP_004654.1,RASK_HUMAN_Weng_2022_abundance,36.25730994152047,80.55555555555556,1.3982021929769241e-27,90.33416748046875,
NP_004665.2,,0.0,0.0,,0.0,
NP_004688.2,,0.0,0.0,,0.0,
NP_004689.1,,0.0,0.0,,0.0,1.0
NP_004691.2,,0.0,0.0,,0.0,0.9466666666666667
NP_004704.3,,0.0,0.0,,0.0,
NP_004705.1,MK01_HUMAN_Brenan_2016,32.9059829059829,38.47376788553259,7.614059061183765e-28,90.83169555664062,
NP_004713.2,,0.0,0.0,,0.0,
NP_004728.1,,0.0,0.0,,0.0,
NP_004729.1,,0.0,0.0,,0.0,
NP_004735.2,,0.0,0.0,,0.0,
NP_004741.1,TPOR_HUMAN_Bridgford_2020,27.225130890052355,47.867298578199055,1.7828375105979634e-09,30.474912643432617,
NP_004743.1,,0.0,0.0,,0.0,0.7923076923076924
NP_004762.2,,0.0,0.0,,0.0,
NP_004764.1,,0.0,0.0,,0.0,
NP_004773.1,,0.0,0.0,,0.0,
NP_004784.2,,0.0,0.0,,0.0,0.84375
NP_004786.2,Q59976_STRSQ_Romero_2015,39.17910447761194,28.65612648221344,2.859941008433626e-51,168.16622924804688,1.0
NP_004804.2,,0.0,0.0,,0.0,
NP_004808.2,DLG4_HUMAN_Faure_2021,27.983539094650205,21.008403361344538,1.6679682181728577e-11,36.37347412109375,0.98
NP_004809.2,,0.0,0.0,,0.0,
NP_004811.1,CP2C9_HUMAN_Amorosi_2021_abundance,31.764705882352942,37.54940711462451,8.310433484454292e-11,34.82945251464844,1.0
NP_004817.2,,0.0,0.0,,0.0,0.9848484848484849
NP_004827.4,RAF1_HUMAN_Zinkus-Boltz_2019,40.625,9.498207885304659,5.752707803283698e-14,44.427085876464844,1.0
NP_004846.4,,0.0,0.0,,0.0,1.0
NP_004853.2,,0.0,0.0,,0.0,0.9857142857142858
NP_004854.1,,0.0,0.0,,0.0,0.9791666666666667
NP_004861.2,,0.0,0.0,,0.0,
NP_004886.3,,0.0,0.0,,0.0,0.8750000000000001
NP_004888.2,,0.0,0.0,,0.0,
NP_004915.2,CALM1_HUMAN_Weile_2017,34.285714285714285,12.074643249176729,3.499573822056585e-14,45.40626525878906,0.9791666666666666
NP_004919.1,,0.0,0.0,,0.0,1.0
NP_004928.2,,0.0,0.0,,0.0,0.982905982905983
NP_004936.2,,0.0,0.0,,0.0,0.7980769230769231
NP_004937.1,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,56.666666666666664,3.278688524590164,1.0438275960413455e-19,62.90973663330078,1.0
NP_004950.2,PPARG_HUMAN_Majithia_2016,22.058823529411764,45.5531453362256,0.0001862698557322504,14.127385139465332,0.9848484848484849
NP_004951.1,,0.0,0.0,,0.0,0.8425925925925926
NP_004954.2,ANCSZ_Hobbs_2022,28.50467289719626,21.62162162162162,5.712453474367e-08,24.538253784179688,0.75
NP_004961.1,SHOC2_HUMAN_Kwon_2022,30.0,49.421487603305785,3.85634028102946e-23,75.73816680908203,
NP_004963.1,ANCSZ_Hobbs_2022,40.15151515151515,25.08833922261484,4.761927293206094e-53,173.6846923828125,0.9583333333333334
NP_004964.2,,0.0,0.0,,0.0,0.8
NP_004965.1,SCN5A_HUMAN_Glazer_2019,35.18518518518518,23.446893787575153,5.88803232895149e-06,18.693796157836914,1.0
NP_004966.1,SCN5A_HUMAN_Glazer_2019,26.896551724137932,17.715617715617714,1.728297469326159e-05,16.521209716796875,0.9851392663043479
NP_004968.2,,0.0,0.0,,0.0,0.875
NP_004971.2,,0.0,0.0,,0.0,1.0
NP_004973.1,KCNJ2_MOUSE_Coyote-Maestas_2022_function,51.533742331288344,79.24528301886792,2.0990021737974934e-108,356.28619384765625,
NP_004975.2,,0.0,0.0,,0.0,0.9114015976761074
NP_004981.2,,0.0,0.0,,0.0,
NP_004985.2,,0.0,0.0,,0.0,0.9444444444444444
NP_004989.2,GRB2_HUMAN_Faure_2021,40.35087719298246,5.144404332129964,1.3615668587014855e-10,33.18679428100586,
NP_004990.3,,0.0,0.0,,0.0,0.7916666666666666
NP_004993.1,,0.0,0.0,,0.0,
NP_004997.4,,0.0,0.0,,0.0,1.0
NP_005008.2,,0.0,0.0,,0.0,0.9897959183673469
NP_005013.1,,0.0,0.0,,0.0,
NP_005016.1,PAI1_HUMAN_Huttinger_2021,33.514986376021795,90.97560975609757,4.745183982791373e-71,233.37701416015625,1.0
NP_005017.3,,0.0,0.0,,0.0,0.8200000000000001
NP_005018.2,ANCSZ_Hobbs_2022,37.37373737373738,14.560439560439562,9.80377037660514e-10,31.11455726623535,0.9363636363636362
NP_005041.1,Q837P5_ENTFA_Meier_2023,31.097560975609756,28.217821782178216,3.888431909762475e-13,42.54915237426758,1.0
NP_005042.1,,0.0,0.0,,0.0,
NP_005046.2,,0.0,0.0,,0.0,0.9230769230769231
NP_005052.1,,0.0,0.0,,0.0,
NP_005059.2,,0.0,0.0,,0.0,0.2222222222222222
NP_005076.3,,0.0,0.0,,0.0,0.9666666666666667
NP_005085.2,,0.0,0.0,,0.0,1.0
NP_005111.2,,0.0,0.0,,0.0,0.9719444444444445
NP_005112.2,,0.0,0.0,,0.0,0.8846153846153847
NP_005114.1,PPARG_HUMAN_Majithia_2016,32.16374269005848,72.66949152542372,1.0744375970907221e-40,133.5562744140625,
NP_005129.2,,0.0,0.0,,0.0,
NP_005132.2,,0.0,0.0,,0.0,
NP_005133.2,,0.0,0.0,,0.0,
NP_005135.2,,0.0,0.0,,0.0,1.0
NP_005140.1,,0.0,0.0,,0.0,
NP_005174.2,SCN5A_HUMAN_Glazer_2019,30.945121951219512,34.19322205361659,3.866921398097863e-91,299.4055480957031,1.0
NP_005179.2,,0.0,0.0,,0.0,0.9794871794871796
NP_005190.4,,0.0,0.0,,0.0,
NP_005202.2,SRC_HUMAN_Ahler_2019,41.07142857142857,17.48971193415638,1.1959552787589672e-41,136.4088592529297,0.9896969696969697
NP_005205.2,,0.0,0.0,,0.0,
NP_005206.2,,0.0,0.0,,0.0,1.0
NP_005207.3,,0.0,0.0,,0.0,
NP_005211.1,NKX31_HUMAN_Tsuboyama_2023_2L9R,54.716981132075475,18.466898954703833,3.0824722096092032e-15,50.0645637512207,
NP_005212.1,NKX31_HUMAN_Tsuboyama_2023_2L9R,50.90909090909091,19.031141868512112,5.837392070080513e-15,49.40737533569336,
NP_005219.2,ERBB2_HUMAN_Elazar_2016,55.89692765113974,83.80165289256199,0.0,1291.7176513671875,0.9166666666666666
NP_005226.1,ERBB2_HUMAN_Elazar_2016,50.33670033670034,93.96024464831805,0.0,1231.8408203125,0.7916666666666666
NP_005227.1,,0.0,0.0,,0.0,0.9285714285714285
NP_005238.1,,0.0,0.0,,0.0,
NP_005240.3,,0.0,0.0,,0.0,0.9912551440329218
NP_005242.1,,0.0,0.0,,0.0,1.0
NP_005248.2,,0.0,0.0,,0.0,
NP_005253.3,,0.0,0.0,,0.0,
NP_005254.2,,0.0,0.0,,0.0,1.0
NP_005258.2,,0.0,0.0,,0.0,0.967948717948718
NP_005262.1,,0.0,0.0,,0.0,0.8141025641025641
NP_005263.1,,0.0,0.0,,0.0,
NP_005264.2,,0.0,0.0,,0.0,
NP_005324.3,,0.0,0.0,,0.0,
NP_005325.2,,0.0,0.0,,0.0,0.9214285714285715
NP_005328.2,,0.0,0.0,,0.0,0.6071428571428572
NP_005334.1,RASH_HUMAN_Bandaru_2017,100.0,100.0,1.366573354617902e-129,422.5213317871094,1.0
NP_005340.2,,0.0,0.0,,0.0,
NP_005350.1,,0.0,0.0,,0.0,0.9523809523809524
NP_005351.2,MAFG_MOUSE_Tsuboyama_2023_1K1V,80.0,9.925558312655088,2.1446071541646777e-17,56.96892166137695,0.989010989010989
NP_005364.1,TPOR_HUMAN_Bridgford_2020,99.84251968503936,100.0,0.0,1498.472900390625,0.9607142857142856
NP_005369.2,GDIA_HUMAN_Silverstein_2021,38.46153846153846,8.405172413793103,0.0009882519323124533,11.99806022644043,0.9857142857142857
NP_005391.1,ANCSZ_Hobbs_2022,27.0042194092827,32.83582089552239,6.000689913542653e-13,41.27406311035156,
NP_005393.2,RASK_HUMAN_Weng_2022_abundance,55.367231638418076,87.37864077669903,2.885743807121228e-63,206.69728088378906,
NP_005403.2,,0.0,0.0,,0.0,
NP_005404.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,39.02439024390244,12.349397590361445,2.0067981275238095e-06,20.990968704223633,1.0
NP_005410.1,,0.0,0.0,,0.0,
NP_005413.2,,0.0,0.0,,0.0,0.9454545454545454
NP_005421.1,,0.0,0.0,,0.0,
NP_005436.1,,0.0,0.0,,0.0,0.9600000000000001
NP_005439.2,,0.0,0.0,,0.0,0.3928571428571429
NP_005441.1,,0.0,0.0,,0.0,
NP_005449.5,,0.0,0.0,,0.0,0.8657094594594594
NP_005452.2,MAFG_MOUSE_Tsuboyama_2023_1K1V,72.5,12.38390092879257,6.720809225133164e-17,55.66384506225586,1.0
NP_005466.1,GRB2_HUMAN_Faure_2021,28.395061728395063,14.43478260869565,1.619327514126537e-08,27.0950927734375,
NP_005468.1,KCNH2_HUMAN_Kozek_2020,28.60411899313501,37.323358270989196,4.7958138902620074e-46,150.830078125,1.0
NP_005493.2,Q837P4_ENTFA_Meier_2023,26.31578947368421,10.393631136665192,7.052653779660568e-16,50.08639907836914,0.9841269841269841
NP_005506.3,NKX31_HUMAN_Tsuboyama_2023_2L9R,54.54545454545455,13.715710723192021,5.979301784012072e-16,52.27781677246094,
NP_005509.1,,0.0,0.0,,0.0,0.8636363636363636
NP_005521.1,,0.0,0.0,,0.0,
NP_005526.1,,0.0,0.0,,0.0,0.9107142857142857
NP_005545.1,,0.0,0.0,,0.0,1.0
NP_005546.2,,0.0,0.0,,0.0,0.9772727272727273
NP_005548.2,,0.0,0.0,,0.0,0.9625
NP_005553.2,,0.0,0.0,,0.0,1.0
NP_005557.1,,0.0,0.0,,0.0,
NP_005563.1,,0.0,0.0,,0.0,0.3630573248407643
NP_005564.1,,0.0,0.0,,0.0,1.0
NP_005576.3,,0.0,0.0,,0.0,0.9807692307692307
NP_005582.1,,0.0,0.0,,0.0,1.0
NP_005583.1,ERBB2_HUMAN_Elazar_2016,34.969325153374236,42.11737629459149,3.1005768015491967e-38,124.82797241210938,0.9791666666666666
NP_005586.1,,0.0,0.0,,0.0,
NP_005594.2,,0.0,0.0,,0.0,0.9375
NP_005600.1,,0.0,0.0,,0.0,0.9238095238095237
NP_005609.3,,0.0,0.0,,0.0,1.0
NP_005620.1,SC6A4_HUMAN_Young_2021,44.44444444444444,90.07874015748033,4.97325844342013e-157,518.0264282226562,0.9907407407407407
NP_005621.2,,0.0,0.0,,0.0,1.0
NP_005622.1,,0.0,0.0,,0.0,1.0
NP_005624.2,,0.0,0.0,,0.0,0.9349854227405248
NP_005632.1,,0.0,0.0,,0.0,
NP_005641.1,,0.0,0.0,,0.0,0.9788359788359788
NP_005645.1,PPARG_HUMAN_Majithia_2016,54.651162790697676,20.56737588652482,1.5899190524926674e-28,93.42803955078125,1.0
NP_005655.1,,0.0,0.0,,0.0,
NP_005661.1,,0.0,0.0,,0.0,0.95
NP_005667.2,,0.0,0.0,,0.0,1.0
NP_005668.2,,0.0,0.0,,0.0,0.87
NP_005673.3,,0.0,0.0,,0.0,0.9270833333333333
NP_005678.3,,0.0,0.0,,0.0,0.8333333333333334
NP_005680.1,Q837P4_ENTFA_Meier_2023,30.223123732251523,59.14489311163895,1.0572161656420864e-73,242.3931121826172,1.0
NP_005682.2,Q837P4_ENTFA_Meier_2023,27.416173570019723,33.69916074887024,1.6008029021985935e-44,145.26980590820312,1.0
NP_005699.1,,0.0,0.0,,0.0,
NP_005700.2,DLG4_HUMAN_Faure_2021,34.40860215053763,17.21014492753623,1.0695919448688818e-09,31.309057235717773,
NP_005701.1,PIN1_HUMAN_Tsuboyama_2023_1I6C,39.39393939393939,12.452830188679245,0.00016346822729598778,15.012825012207031,
NP_005711.1,,0.0,0.0,,0.0,
NP_005723.2,,0.0,0.0,,0.0,1.0
NP_005754.2,,0.0,0.0,,0.0,
NP_005756.2,,0.0,0.0,,0.0,
NP_005778.1,,0.0,0.0,,0.0,1.0
NP_005848.2,,0.0,0.0,,0.0,
NP_005850.1,,0.0,0.0,,0.0,0.9564564564564565
NP_005852.2,UBE4B_MOUSE_Starita_2013,36.111111111111114,24.09240924092409,3.196116469379123e-05,16.973793029785156,1.0
NP_005853.2,,0.0,0.0,,0.0,0.9
NP_005857.1,,0.0,0.0,,0.0,
NP_005887.2,,0.0,0.0,,0.0,0.9583333333333334
NP_005893.1,,0.0,0.0,,0.0,1.0
NP_005899.3,,0.0,0.0,,0.0,1.0
NP_005901.2,,0.0,0.0,,0.0,0.9722222222222222
NP_005903.2,ADRB2_HUMAN_Jones_2020,34.67741935483871,39.75903614457831,1.7001048103703946e-09,31.34282875061035,0.9814814814814815
NP_005907.3,,0.0,0.0,,0.0,
NP_005912.1,RAF1_HUMAN_Zinkus-Boltz_2019,28.629032258064516,17.261904761904763,3.9067952989508476e-23,74.66484069824219,0.9782608695652173
NP_005923.3,,0.0,0.0,,0.0,1.0
NP_005934.2,,0.0,0.0,,0.0,
NP_005947.3,,0.0,0.0,,0.0,1.0
NP_005948.3,MTHR_HUMAN_Weile_2021,100.0,100.0,0.0,1546.84716796875,0.9277777777777777
NP_005955.3,,0.0,0.0,,0.0,
NP_005973.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,40.0,14.084507042253522,4.2898154621614195e-06,20.07259178161621,1.0
NP_005984.3,,0.0,0.0,,0.0,0.9605263157894737
NP_005985.3,,0.0,0.0,,0.0,
NP_005987.3,,0.0,0.0,,0.0,1.0
NP_005991.1,,0.0,0.0,,0.0,
NP_005994.2,,0.0,0.0,,0.0,
NP_005996.2,,0.0,0.0,,0.0,0.9563636363636363
NP_006000.2,,0.0,0.0,,0.0,0.9463087248322147
NP_006006.3,,0.0,0.0,,0.0,0.9552052052052051
NP_006008.1,,0.0,0.0,,0.0,0.7857142857142857
NP_006010.2,,0.0,0.0,,0.0,0.9666666666666667
NP_006021.2,,0.0,0.0,,0.0,1.0
NP_006026.3,SRC_HUMAN_Ahler_2019,29.523809523809526,13.15020455873758,5.987494668986805e-13,40.374568939208984,0.9696969696969697
NP_006027.2,,0.0,0.0,,0.0,0.6666666666666667
NP_006028.2,,0.0,0.0,,0.0,1.0
NP_006051.1,,0.0,0.0,,0.0,
NP_006054.2,,0.0,0.0,,0.0,1.0
NP_006061.2,,0.0,0.0,,0.0,
NP_006068.2,,0.0,0.0,,0.0,
NP_006070.2,,0.0,0.0,,0.0,
NP_006077.2,,0.0,0.0,,0.0,0.7387387387387387
NP_006078.2,,0.0,0.0,,0.0,0.7575757575757576
NP_006112.3,,0.0,0.0,,0.0,0.9711538461538463
NP_006114.1,,0.0,0.0,,0.0,0.9778735632183909
NP_006120.1,,0.0,0.0,,0.0,
NP_006138.1,,0.0,0.0,,0.0,1.0
NP_006149.2,,0.0,0.0,,0.0,0.9538461538461539
NP_006151.3,,0.0,0.0,,0.0,
NP_006155.2,,0.0,0.0,,0.0,1.0
NP_006168.1,MAFG_MOUSE_Tsuboyama_2023_1K1V,67.5,16.877637130801688,3.094757631506802e-14,47.07041931152344,
NP_006170.1,,0.0,0.0,,0.0,
NP_006171.2,MET_HUMAN_Estevam_2023,42.44897959183673,31.026252983293556,1.3630113779308123e-56,185.48245239257812,0.9375
NP_006173.2,SRC_HUMAN_Ahler_2019,38.188976377952756,34.03508771929825,2.0384429076441463e-44,145.3457794189453,
NP_006177.1,PPARG_HUMAN_Majithia_2016,27.607361963190183,27.759197324414714,6.501905570347622e-11,35.00785827636719,
NP_006183.2,,0.0,0.0,,0.0,1.0
NP_006185.1,,0.0,0.0,,0.0,
NP_006195.3,,0.0,0.0,,0.0,0.7653061224489796
NP_006197.1,MET_HUMAN_Estevam_2023,51.282051282051285,14.600550964187327,4.013895975080629e-45,147.6580810546875,1.0
NP_006199.2,,0.0,0.0,,0.0,0.9821428571428572
NP_006205.1,,0.0,0.0,,0.0,1.0
NP_006209.2,,0.0,0.0,,0.0,0.9041666666666667
NP_006222.2,,0.0,0.0,,0.0,0.9032258064516129
NP_006236.1,,0.0,0.0,,0.0,0.8333333333333334
NP_006249.1,RAF1_HUMAN_Zinkus-Boltz_2019,26.612903225806452,37.31778425655977,4.1278624910744277e-16,51.92192077636719,
NP_006252.4,PITX2_HUMAN_Tsuboyama_2023_2L7M,55.76923076923077,23.008849557522122,2.6018477655238082e-15,50.580135345458984,1.0
NP_006256.1,,0.0,0.0,,0.0,1.0
NP_006259.1,,0.0,0.0,,0.0,1.0
NP_006260.1,,0.0,0.0,,0.0,0.9735449735449735
NP_006281.1,,0.0,0.0,,0.0,1.0
NP_006286.1,,0.0,0.0,,0.0,0.9074074074074074
NP_006293.2,,0.0,0.0,,0.0,1.0
NP_006294.2,,0.0,0.0,,0.0,
NP_006297.2,,0.0,0.0,,0.0,0.9791271347248576
NP_006334.2,MET_HUMAN_Estevam_2023,47.61904761904762,28.32832832832833,3.765366268479616e-77,253.70248413085938,0.9949494949494949
NP_006339.4,,0.0,0.0,,0.0,
NP_006350.1,,0.0,0.0,,0.0,1.0
NP_006354.2,,0.0,0.0,,0.0,1.0
NP_006355.2,,0.0,0.0,,0.0,
NP_006362.1,,0.0,0.0,,0.0,
NP_006381.2,,0.0,0.0,,0.0,
NP_006386.1,,0.0,0.0,,0.0,
NP_006388.2,,0.0,0.0,,0.0,0.9600000000000001
NP_006403.2,,0.0,0.0,,0.0,
NP_006406.1,,0.0,0.0,,0.0,0.9500000000000001
NP_006412.2,,0.0,0.0,,0.0,
NP_006423.1,,0.0,0.0,,0.0,
NP_006450.2,,0.0,0.0,,0.0,
NP_006454.1,,0.0,0.0,,0.0,
NP_006484.2,,0.0,0.0,,0.0,
NP_006485.2,,0.0,0.0,,0.0,1.0
NP_006487.1,,0.0,0.0,,0.0,
NP_006504.2,,0.0,0.0,,0.0,
NP_006507.2,S22A1_HUMAN_Yee_2023_abundance,25.135135135135137,81.09756097560977,1.2702424842380765e-12,41.170658111572266,0.9734375000000001
NP_006508.2,,0.0,0.0,,0.0,0.9578947368421052
NP_006512.2,,0.0,0.0,,0.0,1.0
NP_006525.2,,0.0,0.0,,0.0,
NP_006536.3,,0.0,0.0,,0.0,
NP_006554.1,,0.0,0.0,,0.0,1.0
NP_006556.1,,0.0,0.0,,0.0,0.9965277777777778
NP_006558.1,,0.0,0.0,,0.0,1.0
NP_006570.1,,0.0,0.0,,0.0,0.8828125
NP_006584.1,,0.0,0.0,,0.0,1.0
NP_006585.2,,0.0,0.0,,0.0,
NP_006603.2,,0.0,0.0,,0.0,1.0
NP_006614.2,,0.0,0.0,,0.0,
NP_006615.2,,0.0,0.0,,0.0,0.8636363636363636
NP_006651.2,,0.0,0.0,,0.0,
NP_006693.3,,0.0,0.0,,0.0,0.9285714285714286
NP_006736.1,,0.0,0.0,,0.0,
NP_006740.1,,0.0,0.0,,0.0,0.9305555555555556
NP_006746.1,,0.0,0.0,,0.0,
NP_006748.1,,0.0,0.0,,0.0,
NP_006756.2,,0.0,0.0,,0.0,
NP_006757.2,,0.0,0.0,,0.0,0.9696629213483146
NP_006758.2,,0.0,0.0,,0.0,0.980952380952381
NP_006763.2,,0.0,0.0,,0.0,0.9142184035476718
NP_006774.2,,0.0,0.0,,0.0,0.9791666666666666
NP_006787.2,,0.0,0.0,,0.0,0.893939393939394
NP_006822.1,,0.0,0.0,,0.0,
NP_006843.2,ANCSZ_Hobbs_2022,30.96234309623431,35.199999999999996,2.921052059550206e-18,59.10832977294922,0.9791666666666667
NP_006850.2,,0.0,0.0,,0.0,
NP_006851.1,RASH_HUMAN_Bandaru_2017,33.76623376623377,87.02702702702703,9.816436920963103e-18,57.8724250793457,
NP_006867.1,,0.0,0.0,,0.0,
NP_006874.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,57.69230769230769,23.11111111111111,9.251555350129936e-16,51.96625518798828,1.0
NP_008822.2,,0.0,0.0,,0.0,0.7708333333333333
NP_008823.1,MTH3_HAEAE_RockahShmuel_2015,30.8411214953271,14.1852286049238,5.409922039714195e-06,18.458763122558594,1.0
NP_008825.4,,0.0,0.0,,0.0,0.9848484848484849
NP_008846.2,,0.0,0.0,,0.0,1.0
NP_008853.3,SCN5A_HUMAN_Glazer_2019,64.67611336032388,52.300000000000004,0.0,1316.1297607421875,0.9537695590327169
NP_008860.4,,0.0,0.0,,0.0,0.9615384615384616
NP_008870.2,,0.0,0.0,,0.0,0.8960084033613446
NP_008871.3,SOX30_HUMAN_Tsuboyama_2023_7JJK,43.63636363636363,7.208387942332896,2.5805847670765664e-12,39.59783172607422,0.9117647058823529
NP_008872.1,SOX30_HUMAN_Tsuboyama_2023_7JJK,48.214285714285715,12.017167381974248,8.537966848322693e-14,44.9089469909668,1.0
NP_008880.2,,0.0,0.0,,0.0,1.0
NP_008909.1,,0.0,0.0,,0.0,
NP_008919.3,,0.0,0.0,,0.0,0.6666666666666667
NP_008927.1,,0.0,0.0,,0.0,
NP_008986.2,,0.0,0.0,,0.0,0.9866071428571428
NP_008990.2,,0.0,0.0,,0.0,
NP_009004.2,,0.0,0.0,,0.0,
NP_009005.1,,0.0,0.0,,0.0,
NP_009006.2,,0.0,0.0,,0.0,0.8903061224489796
NP_009008.2,,0.0,0.0,,0.0,
NP_009009.1,,0.0,0.0,,0.0,0.5254237288135593
NP_009029.3,,0.0,0.0,,0.0,0.6666666666666667
NP_009034.2,,0.0,0.0,,0.0,1.0
NP_009051.1,,0.0,0.0,,0.0,1.0
NP_009057.1,,0.0,0.0,,0.0,1.0
NP_009060.2,,0.0,0.0,,0.0,
NP_009075.1,,0.0,0.0,,0.0,0.9487179487179487
NP_009125.1,MK01_HUMAN_Brenan_2016,36.458333333333336,37.93738489871086,6.872702112909102e-23,74.75969696044922,1.0
NP_009129.1,,0.0,0.0,,0.0,
NP_009139.1,,0.0,0.0,,0.0,
NP_009146.2,,0.0,0.0,,0.0,
NP_009185.2,,0.0,0.0,,0.0,
NP_009186.1,,0.0,0.0,,0.0,
NP_009190.2,,0.0,0.0,,0.0,
NP_009193.2,,0.0,0.0,,0.0,
NP_009203.2,,0.0,0.0,,0.0,1.0
NP_009220.2,,0.0,0.0,,0.0,1.0
NP_009225.1,BRCA1_HUMAN_Findlay_2018,100.0,100.0,0.0,4176.02685546875,0.9409517832409973
NP_009297.2,SRC_HUMAN_Ahler_2019,45.53775743707094,38.55526544821584,6.39768600603319e-118,388.7884521484375,0.9589185393258427
NP_009330.1,,0.0,0.0,,0.0,0.7368421052631579
NP_015556.1,,0.0,0.0,,0.0,0.9190476190476191
NP_015564.5,,0.0,0.0,,0.0,0.9636363636363637
NP_015566.1,,0.0,0.0,,0.0,0.8683005038937242
NP_031374.2,,0.0,0.0,,0.0,1.0
NP_031399.2,SHOC2_HUMAN_Kwon_2022,100.0,100.0,0.0,1254.259521484375,
NP_031400.2,PITX2_HUMAN_Tsuboyama_2023_2L7M,39.02439024390244,16.666666666666664,1.271255806963302e-06,21.8670654296875,
NP_031401.1,TADBP_HUMAN_Bolognesi_2019,100.0,100.0,2.987380673221045e-287,945.578369140625,0.8235294117647058
NP_036192.2,,0.0,0.0,,0.0,1.0
NP_036196.1,,0.0,0.0,,0.0,
NP_036205.1,,0.0,0.0,,0.0,
NP_036211.2,,0.0,0.0,,0.0,
NP_036214.2,,0.0,0.0,,0.0,0.68
NP_036234.3,,0.0,0.0,,0.0,0.9021226415094339
NP_036240.1,,0.0,0.0,,0.0,
NP_036255.2,,0.0,0.0,,0.0,0.859375
NP_036276.1,,0.0,0.0,,0.0,0.9047619047619048
