DMS_id,n,auroc_uniform,auroc_biogate,auroc_best
NP_115497.4,12,1.0,1.0,1.0
NP_115618.3,12,1.0,1.0,1.0
NP_115647.2,14,0.875,0.8500000000000001,0.9
NP_115759.2,11,0.8888888888888888,0.7222222222222222,0.8888888888888888
NP_115763.2,46,0.6444444444444444,0.6,0.8222222222222222
NP_115785.1,11,1.0,0.9666666666666667,1.0
NP_115791.3,51,1.0,0.992063492063492,0.9947089947089947
NP_115822.1,10,1.0,0.8095238095238095,1.0
NP_115920.1,10,0.5625,0.5625,0.5
NP_115996.1,14,1.0,1.0,0.9230769230769231
NP_116023.2,14,0.9333333333333333,0.9111111111111112,0.888888888888889
NP_116027.2,53,1.0,0.9979674796747967,1.0
NP_116045.2,30,1.0,0.9903846153846154,1.0
NP_116071.2,64,0.9533404029692472,0.9406150583244963,0.9522799575821845
NP_116119.2,10,0.7142857142857143,0.7142857142857142,0.6666666666666667
NP_116222.4,13,1.0,1.0,1.0
NP_116245.2,10,1.0,0.875,1.0
NP_116250.3,14,1.0,1.0,1.0
NP_116277.2,89,1.0,1.0,1.0
NP_116575.3,30,0.9039999999999999,0.76,0.776
NP_127497.1,37,0.8428571428571427,0.8285714285714286,0.9571428571428571
NP_149045.3,33,0.9482758620689655,0.9396551724137931,0.9482758620689655
NP_149075.2,20,0.9607843137254901,0.8235294117647058,1.0
NP_149091.1,24,1.0,0.9565217391304348,0.9565217391304348
NP_149100.2,18,0.948051948051948,0.974025974025974,0.922077922077922
NP_149107.4,12,0.7407407407407407,0.7037037037037037,0.8148148148148148
NP_201569.1,17,1.0,1.0,1.0
NP_201583.2,14,0.7142857142857143,0.673469387755102,0.7346938775510203
NP_203123.1,11,1.0,1.0,1.0
NP_212134.3,13,1.0,1.0,1.0
NP_219487.3,15,1.0,1.0,1.0
NP_387510.1,13,1.0,1.0,1.0
NP_443076.2,12,1.0,0.9500000000000001,1.0
NP_443077.1,15,1.0,1.0,0.9821428571428572
NP_443091.1,11,0.9285714285714286,0.8928571428571429,0.9642857142857143
NP_443099.1,47,0.8216216216216217,0.8297297297297299,0.8027027027027027
NP_443108.1,35,0.9,0.8866666666666666,0.8466666666666667
NP_443711.2,21,0.9222222222222223,0.9,0.9000000000000001
NP_476429.2,11,1.0,0.9,1.0
NP_477520.2,11,1.0,1.0,1.0
NP_478123.1,11,0.875,0.875,0.875
NP_490597.1,17,1.0,1.0,1.0
NP_490647.1,13,1.0,1.0,1.0
NP_510965.1,15,0.9166666666666666,0.9444444444444444,0.9166666666666666
NP_536350.2,60,0.9982638888888888,0.9947916666666666,0.920138888888889
NP_542378.1,16,1.0,1.0,1.0
NP_542411.2,102,0.8871128871128872,0.887112887112887,0.855144855144855
NP_543136.1,12,1.0,0.9,1.0
NP_570824.1,24,0.8981481481481481,0.8796296296296297,0.8888888888888888
NP_570853.1,36,0.9598214285714286,0.9241071428571428,0.9330357142857143
NP_570901.3,23,0.9222222222222223,0.8777777777777778,0.9444444444444444
NP_573566.2,24,0.9578947368421052,0.8947368421052633,0.9263157894736842
NP_579877.1,32,1.0,1.0,0.9885057471264368
NP_597680.2,19,1.0,1.0,1.0
NP_598004.1,31,0.9891304347826088,0.9184782608695652,0.9945652173913044
NP_598399.2,18,0.986111111111111,0.9305555555555556,0.986111111111111
NP_612370.3,12,1.0,1.0,1.0
NP_612422.2,23,0.9901960784313726,0.9705882352941176,0.9509803921568628
NP_612433.1,10,1.0,1.0,1.0
NP_612486.2,23,0.8571428571428572,0.6785714285714285,0.9642857142857143
NP_612565.1,12,1.0,1.0,1.0
NP_612808.1,20,1.0,0.953125,1.0
NP_619520.1,13,0.9750000000000001,0.9750000000000001,0.9750000000000001
NP_619636.2,10,1.0,1.0,1.0
NP_619649.1,10,0.9375,0.9375,0.9375
NP_619729.1,11,0.7666666666666667,0.7666666666666666,0.7666666666666667
NP_620148.1,10,1.0,1.0,0.92
NP_620409.1,10,0.2222222222222222,0.4444444444444444,0.2222222222222222
NP_620596.2,44,0.935632183908046,0.8551724137931035,0.9471264367816092
NP_620689.1,43,0.9826839826839827,0.9264069264069263,0.9913419913419913
NP_640335.2,12,0.90625,0.90625,0.84375
NP_644805.1,85,0.9054726368159205,0.874792703150912,0.9154228855721394
NP_647479.2,65,1.0,0.9841269841269842,1.0
NP_653178.3,28,0.8148148148148149,0.6666666666666667,0.7407407407407407
NP_653213.6,22,0.9647058823529412,0.9647058823529412,0.9058823529411764
NP_658986.1,11,0.8666666666666667,0.8333333333333334,0.8666666666666667
NP_659403.4,41,1.0,1.0,1.0
NP_659428.2,17,1.0,1.0,1.0
NP_659434.2,11,1.0,0.9333333333333333,1.0
NP_659505.1,31,1.0,0.9702380952380952,1.0
NP_660201.1,12,0.9,0.8,0.9500000000000001
NP_660208.2,26,0.9699248120300752,0.9172932330827067,0.9172932330827068
NP_663304.1,21,0.9636363636363636,0.9727272727272727,0.9727272727272728
NP_679211.2,14,1.0,0.9230769230769231,1.0
NP_689476.2,15,0.9285714285714286,0.9285714285714286,0.9285714285714286
NP_689509.1,98,0.9825218476903871,0.8789013732833958,0.9800249687890137
NP_689606.2,15,1.0,1.0,1.0
NP_689632.2,25,1.0,0.9870129870129869,0.9935064935064934
NP_689656.2,41,0.9487179487179487,0.9615384615384615,0.9358974358974359
NP_689807.1,15,0.9722222222222222,0.9722222222222222,0.9722222222222222
NP_689831.2,16,1.0,1.0,1.0
NP_689854.2,35,0.8823529411764706,0.02941176470588236,1.0
NP_689935.2,10,1.0,1.0,1.0
NP_689956.2,27,0.9166666666666666,0.6666666666666666,0.9444444444444444
NP_689991.1,13,0.9444444444444444,0.9444444444444444,0.8611111111111112
NP_689996.4,10,1.0,1.0,1.0
NP_694944.1,11,0.8,0.7,0.9
NP_694955.2,17,0.8095238095238095,0.8095238095238095,0.7619047619047619
NP_694972.3,12,0.8285714285714285,0.7142857142857143,0.8571428571428572
NP_694984.5,23,0.9285714285714286,0.8333333333333333,0.9523809523809523
NP_705902.2,28,0.9375,0.95,0.9187500000000001
NP_714544.1,18,0.9230769230769231,0.8615384615384616,0.9538461538461538
NP_714915.3,50,0.9700996677740864,0.9368770764119602,0.9800664451827243
NP_714928.1,34,1.0,1.0,0.9696969696969697
NP_722541.1,10,1.0,1.0,1.0
NP_733774.1,12,1.0,1.0,1.0
NP_741960.1,10,1.0,0.8125,0.9375
NP_742055.1,17,0.9722222222222222,0.8888888888888888,0.9583333333333333
NP_742105.1,271,0.9913841022790438,0.9863813229571985,0.9841578654808227
NP_758440.1,13,1.0,1.0,1.0
NP_758454.1,15,1.0,1.0,1.0
NP_758872.1,74,0.8900862068965517,0.8545258620689655,0.8362068965517242
NP_775754.2,22,0.9916666666666667,0.9833333333333334,0.9416666666666667
NP_775771.3,19,0.9444444444444444,1.0,0.8888888888888888
NP_775822.3,17,0.7857142857142857,0.6666666666666666,0.5714285714285714
NP_775831.2,16,1.0,0.9743589743589745,1.0
NP_775901.3,32,0.8045977011494253,0.48275862068965514,0.896551724137931
NP_775960.4,43,0.9487179487179487,0.8525641025641026,0.9743589743589745
NP_777362.1,10,0.7777777777777778,0.8888888888888888,0.8888888888888888
NP_777576.1,24,0.9772727272727273,0.9545454545454546,0.9318181818181818
NP_777577.2,15,1.0,1.0,1.0
NP_777596.2,28,0.871345029239766,0.6374269005847952,0.9707602339181287
NP_783328.1,41,1.0,0.9915966386554622,0.9957983193277311
NP_787110.2,19,0.8541666666666667,0.8541666666666667,0.8541666666666667
NP_789845.1,13,1.0,1.0,1.0
NP_803187.1,59,0.9917647058823529,0.9835294117647059,0.9952941176470589
NP_808592.2,38,0.8773946360153257,0.7701149425287356,0.9233716475095785
NP_814444.1,15,1.0,1.0,1.0
NP_821080.1,33,0.6129032258064516,0.8548387096774193,0.46774193548387094
NP_821133.1,24,1.0,0.782608695652174,1.0
NP_835366.1,79,1.0,1.0,0.9487179487179487
NP_848547.4,27,1.0,0.9615384615384616,0.9615384615384616
NP_849164.2,12,1.0,1.0,1.0
NP_852107.1,54,0.9230769230769231,0.9230769230769231,0.9423076923076923
NP_852122.1,42,0.9469387755102041,0.9061224489795918,0.9469387755102041
NP_861448.2,10,1.0,1.0,1.0
NP_861454.2,12,1.0,0.9375,1.0
NP_870998.2,22,0.9047619047619048,0.9523809523809523,0.9047619047619048
NP_877435.3,10,1.0,1.0,0.8888888888888888
NP_877437.2,20,1.0,1.0,1.0
NP_891847.1,48,0.8977272727272727,0.9147727272727273,0.7897727272727273
NP_891988.1,10,1.0,0.9523809523809524,1.0
NP_898871.1,43,1.0,1.0,1.0
NP_898898.1,15,0.9814814814814815,0.9074074074074074,0.9814814814814815
NP_899196.1,16,1.0,1.0,0.9333333333333333
NP_899200.1,57,0.9764542936288089,0.9584487534626038,0.9681440443213296
NP_919224.1,46,0.9479166666666667,0.925,0.9458333333333333
NP_919253.1,37,0.9655172413793103,0.9482758620689655,0.9827586206896551
NP_919438.1,11,0.75,0.5714285714285714,0.75
NP_932173.1,116,0.968922305764411,0.9654135338345865,0.9619047619047619
NP_937799.1,98,0.6350877192982456,0.368421052631579,0.8350877192982457
NP_937983.2,60,0.9186602870813397,0.7990430622009569,0.9497607655502394
NP_938011.1,57,0.8214285714285714,0.9107142857142857,0.8035714285714286
NP_938012.2,17,0.8333333333333334,0.8666666666666667,0.9
NP_938023.1,18,0.8035714285714286,0.4285714285714286,0.7857142857142857
NP_938149.2,22,1.0,1.0,1.0
NP_938207.2,11,1.0,1.0,1.0
NP_940927.2,21,1.0,1.0,1.0
NP_940978.2,54,0.7450980392156863,0.6274509803921569,0.6013071895424836
NP_940988.2,12,1.0,0.95,1.0
NP_945345.2,49,0.9791666666666666,0.9166666666666666,0.9583333333333334
NP_954712.1,13,0.6111111111111112,0.36111111111111116,0.5
NP_954986.2,25,0.912280701754386,0.8771929824561404,0.912280701754386
NP_957705.1,134,0.9367816091954023,0.888888888888889,0.8979885057471264
NP_958850.1,10,1.0,1.0,1.0
NP_963925.2,19,1.0,0.9166666666666666,1.0
NP_976035.1,18,0.9692307692307693,0.8923076923076922,0.9846153846153847
NP_981932.1,10,0.9375,1.0,0.9375
NP_982272.2,28,0.7692307692307692,0.75,0.7115384615384616
NP_982301.1,23,0.9242424242424242,0.8560606060606061,0.9848484848484849
NP_991331.1,26,0.9619047619047619,0.9619047619047619,0.9333333333333333
NP_996879.1,12,0.9090909090909091,0.8181818181818181,0.9090909090909091
NP_996919.1,11,1.0,1.0,1.0
NP_996994.1,13,1.0,1.0,1.0
NP_997005.1,29,0.9343434343434344,0.9191919191919191,0.9191919191919193
NP_997229.2,24,0.8736842105263158,0.6736842105263159,0.8736842105263158
NP_997235.3,20,0.9791666666666666,0.96875,1.0
NP_997304.3,12,1.0,0.8857142857142857,1.0
NP_998764.1,26,1.0,0.9934640522875816,0.9869281045751634
NP_998818.1,10,1.0,1.0,1.0
NP_998885.1,12,0.9500000000000001,0.9,0.9500000000000001
